@relation InstanceResultListener

@attribute Key_Dataset {R_data_frame}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.rules.OneR,weka.classifiers.bayes.NaiveBayes,weka.classifiers.functions.SimpleLogistic,weka.classifiers.functions.SMO,weka.classifiers.lazy.IBk,weka.classifiers.trees.J48,weka.classifiers.trees.RandomForest}
@attribute Key_Scheme_options {'','-B 6','-I 0 -M 500 -H 50 -W 0.0','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-C 0.25 -M 2','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1'}
@attribute Key_Scheme_version_ID {48055541465867954,-3459427003147861443,5995231201785697655,7397710626304705059,-6585883636378691736,-3080186098777067172,-217733168393644444,1116839470751428698}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 487\nSize of the tree: 825\n','Number of leaves: 515\nSize of the tree: 878\n','Number of leaves: 481\nSize of the tree: 832\n','Number of leaves: 509\nSize of the tree: 854\n','Number of leaves: 521\nSize of the tree: 893\n','Number of leaves: 509\nSize of the tree: 865\n','Number of leaves: 520\nSize of the tree: 894\n','Number of leaves: 526\nSize of the tree: 891\n','Number of leaves: 507\nSize of the tree: 866\n','Number of leaves: 479\nSize of the tree: 818\n','Number of leaves: 559\nSize of the tree: 938\n','Number of leaves: 473\nSize of the tree: 799\n','Number of leaves: 527\nSize of the tree: 889\n','Number of leaves: 504\nSize of the tree: 869\n','Number of leaves: 541\nSize of the tree: 918\n','Number of leaves: 476\nSize of the tree: 812\n','Number of leaves: 502\nSize of the tree: 865\n','Number of leaves: 487\nSize of the tree: 833\n','Number of leaves: 440\nSize of the tree: 757\n','Number of leaves: 444\nSize of the tree: 762\n','Number of leaves: 553\nSize of the tree: 949\n','Number of leaves: 495\nSize of the tree: 838\n','Number of leaves: 508\nSize of the tree: 863\n','Number of leaves: 523\nSize of the tree: 878\n','Number of leaves: 512\nSize of the tree: 871\n','Number of leaves: 557\nSize of the tree: 939\n','Number of leaves: 486\nSize of the tree: 828\n','Number of leaves: 457\nSize of the tree: 775\n','Number of leaves: 509\nSize of the tree: 856\n','Number of leaves: 507\nSize of the tree: 871\n','Number of leaves: 479\nSize of the tree: 812\n','Number of leaves: 493\nSize of the tree: 836\n','Number of leaves: 520\nSize of the tree: 906\n','Number of leaves: 490\nSize of the tree: 837\n','Number of leaves: 477\nSize of the tree: 812\n','Number of leaves: 446\nSize of the tree: 763\n','Number of leaves: 499\nSize of the tree: 860\n','Number of leaves: 533\nSize of the tree: 906\n','Number of leaves: 513\nSize of the tree: 869\n','Number of leaves: 516\nSize of the tree: 892\n','Number of leaves: 477\nSize of the tree: 814\n','Number of leaves: 553\nSize of the tree: 943\n','Number of leaves: 460\nSize of the tree: 785\n','Number of leaves: 510\nSize of the tree: 879\n','Number of leaves: 447\nSize of the tree: 771\n','Number of leaves: 415\nSize of the tree: 725\n','Number of leaves: 504\nSize of the tree: 862\n','Number of leaves: 523\nSize of the tree: 902\n','Number of leaves: 410\nSize of the tree: 705\n','Number of leaves: 487\nSize of the tree: 836\n','Number of leaves: 503\nSize of the tree: 849\n','Number of leaves: 542\nSize of the tree: 930\n','Number of leaves: 509\nSize of the tree: 859\n','Number of leaves: 559\nSize of the tree: 948\n','Number of leaves: 512\nSize of the tree: 876\n','Number of leaves: 499\nSize of the tree: 854\n','Number of leaves: 449\nSize of the tree: 774\n','Number of leaves: 512\nSize of the tree: 878\n','Number of leaves: 542\nSize of the tree: 914\n','Number of leaves: 561\nSize of the tree: 957\n','Number of leaves: 499\nSize of the tree: 843\n','Number of leaves: 488\nSize of the tree: 835\n','Number of leaves: 471\nSize of the tree: 806\n','Number of leaves: 537\nSize of the tree: 927\n','Number of leaves: 472\nSize of the tree: 803\n','Number of leaves: 470\nSize of the tree: 802\n','Number of leaves: 490\nSize of the tree: 848\n','Number of leaves: 498\nSize of the tree: 853\n','Number of leaves: 481\nSize of the tree: 817\n','Number of leaves: 525\nSize of the tree: 904\n','Number of leaves: 492\nSize of the tree: 821\n','Number of leaves: 567\nSize of the tree: 958\n','Number of leaves: 472\nSize of the tree: 801\n','Number of leaves: 470\nSize of the tree: 813\n','Number of leaves: 537\nSize of the tree: 909\n','Number of leaves: 483\nSize of the tree: 831\n','Number of leaves: 472\nSize of the tree: 805\n','Number of leaves: 521\nSize of the tree: 887\n','Number of leaves: 461\nSize of the tree: 794\n','Number of leaves: 558\nSize of the tree: 943\n','Number of leaves: 467\nSize of the tree: 802\n','Number of leaves: 473\nSize of the tree: 804\n','Number of leaves: 514\nSize of the tree: 870\n','Number of leaves: 440\nSize of the tree: 769\n','Number of leaves: 485\nSize of the tree: 824\n','Number of leaves: 372\nSize of the tree: 658\n','Number of leaves: 534\nSize of the tree: 902\n','Number of leaves: 476\nSize of the tree: 813\n','Number of leaves: 515\nSize of the tree: 872\n','Number of leaves: 537\nSize of the tree: 912\n','Number of leaves: 533\nSize of the tree: 897\n','Number of leaves: 509\nSize of the tree: 867\n','Number of leaves: 447\nSize of the tree: 778\n','Number of leaves: 522\nSize of the tree: 898\n','Number of leaves: 483\nSize of the tree: 825\n'}
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data
R_data_frame,8,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9256,1029,829,200,0,80.563654,19.436346,0,0.58691,0.224925,0.376415,49.720078,79.131585,957.397506,710.828014,246.569492,0.930415,0.690795,0.23962,474.491384,0.461119,49.560541,0.806835,543,0.196629,70,0.803371,286,0.193165,130,0.885808,0.806835,0.844479,0.591469,0.886501,0.944272,0.805637,0.195431,0.804569,0.194363,0.8172,0.805637,0.808655,0.591469,0.886501,0.87874,0.792706,0.805637,0.003,0,0,0,0,0,4638,1085356,122797,96.015549,73.760933,?,?,?,?,?,?,?
R_data_frame,8,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9256,1029,846,183,0,82.215743,17.784257,0,0.626537,0.21511,0.374224,47.550563,78.670966,957.397506,820.851394,136.546112,0.930415,0.797718,0.132698,496.592456,0.482597,51.868994,0.805349,542,0.146067,52,0.853933,304,0.194651,131,0.912458,0.805349,0.855564,0.634842,0.885808,0.937744,0.822157,0.162876,0.837124,0.177843,0.838557,0.822157,0.825494,0.634842,0.885808,0.872126,0.812106,0.822157,0.003,0.001,0,0.015625,0,15.625,4638,1085356,122797,95.238095,71.963071,?,?,?,?,?,?,?
R_data_frame,8,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9256,1029,828,201,0,80.466472,19.533528,0,0.592875,0.219856,0.37616,48.599662,79.077812,957.397506,765.529416,191.86809,0.930415,0.743955,0.186461,485.800763,0.47211,50.741804,0.783061,527,0.154494,55,0.845506,301,0.216939,146,0.905498,0.783061,0.839841,0.60321,0.887878,0.941953,0.804665,0.176098,0.823902,0.195335,0.825192,0.804665,0.808651,0.60321,0.887878,0.885568,0.794765,0.804665,0.003,0.001,0,0,0,0,4638,1085356,122797,95.238095,71.963071,?,?,?,?,?,?,?
R_data_frame,8,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9256,1029,830,199,0,80.660836,19.339164,0,0.595038,0.219279,0.375443,48.500569,78.979514,956.475705,700.027261,256.448444,0.92952,0.680299,0.249221,483.534379,0.469907,50.553754,0.789318,532,0.160563,57,0.839437,298,0.210682,142,0.903226,0.789318,0.842439,0.604145,0.890973,0.946788,0.806608,0.177854,0.822146,0.193392,0.825273,0.806608,0.810439,0.604145,0.890973,0.885986,0.796062,0.806608,0.003,0.001,0,0.015625,0,15.625,4638,1085356,122797,96.404276,72.108844,?,?,?,?,?,?,?
R_data_frame,8,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9256,1029,834,195,0,81.049563,18.950437,0,0.593956,0.219937,0.370927,48.646214,78.029539,956.475705,711.783965,244.69174,0.92952,0.691724,0.237796,485.844931,0.472153,50.795324,0.818991,552,0.205634,73,0.794366,282,0.181009,122,0.8832,0.818991,0.849885,0.597072,0.888678,0.945282,0.810496,0.197138,0.802862,0.189504,0.819314,0.810496,0.813039,0.597072,0.888678,0.876283,0.796484,0.810496,0.003,0.001,0,0,0,0,4638,1085356,122797,96.209913,74.003887,?,?,?,?,?,?,?
R_data_frame,8,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9257,1028,810,218,0,78.793774,21.206226,0,0.554141,0.235416,0.393908,52.059219,82.84504,955.864038,812.047296,143.816742,0.929829,0.789929,0.1399,450.770703,0.438493,47.158454,0.780089,525,0.197183,70,0.802817,285,0.219911,148,0.882353,0.780089,0.828076,0.561329,0.869355,0.934606,0.787938,0.205032,0.794968,0.212062,0.804946,0.787938,0.791911,0.561329,0.869355,0.86513,0.775713,0.787938,0.003,0.001,0.015625,0,15.625,0,4638,1085473,122680,95.330739,74.124514,?,?,?,?,?,?,?
R_data_frame,8,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9257,1028,830,198,0,80.7393,19.2607,0,0.594018,0.222704,0.380349,49.248093,79.993316,955.864038,740.525626,215.338411,0.929829,0.720356,0.209473,481.837212,0.468713,50.408551,0.79792,537,0.174648,62,0.825352,293,0.20208,136,0.896494,0.79792,0.84434,0.600976,0.883812,0.943355,0.807393,0.184121,0.815879,0.192607,0.822762,0.807393,0.81088,0.600976,0.883812,0.877732,0.795894,0.807393,0.003,0.001,0,0,0,0,4638,1085473,122680,95.330739,72.811284,?,?,?,?,?,?,?
R_data_frame,8,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9257,1028,821,207,0,79.863813,20.136187,0,0.57744,0.228901,0.38322,50.618625,80.597142,955.864038,751.962374,203.901664,0.929829,0.731481,0.198348,464.805408,0.452145,48.626728,0.786033,529,0.177465,63,0.822535,292,0.213967,144,0.893581,0.786033,0.836364,0.5855,0.881447,0.939764,0.798638,0.19007,0.80993,0.201362,0.816277,0.798638,0.802501,0.5855,0.881447,0.879845,0.787335,0.798638,0.003,0.001,0,0,0,0,4638,1085473,122680,96.108949,73.638132,?,?,?,?,?,?,?
R_data_frame,8,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9257,1028,833,195,0,81.031128,18.968872,0,0.599915,0.22174,0.377939,49.035061,79.48652,955.864038,775.773717,180.090321,0.929829,0.754644,0.175185,481.001515,0.4679,50.321123,0.800892,539,0.171831,61,0.828169,294,0.199108,134,0.898333,0.800892,0.846819,0.60676,0.881979,0.942089,0.810311,0.181251,0.818749,0.189689,0.825324,0.810311,0.813715,0.60676,0.881979,0.865157,0.798888,0.810311,0.002,0.001,0,0,0,0,4638,1085473,122680,95.525292,71.935798,?,?,?,?,?,?,?
R_data_frame,8,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9257,1028,824,204,0,80.155642,19.844358,0,0.583301,0.220238,0.381499,48.70289,80.235192,955.864038,781.908018,173.956019,0.929829,0.760611,0.169218,482.851523,0.4697,50.514666,0.789004,531,0.174648,62,0.825352,293,0.210996,142,0.895447,0.789004,0.838863,0.591249,0.885039,0.942987,0.801556,0.1872,0.8128,0.198444,0.818824,0.801556,0.805334,0.591249,0.885039,0.874239,0.790317,0.801556,0.004,0.001,0,0,0,0,4638,1085473,122680,95.330739,72.081712,?,?,?,?,?,?,?
R_data_frame,9,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9256,1029,816,213,0,79.300292,20.699708,0,0.571775,0.229894,0.390763,50.818571,82.147807,957.397506,857.81186,99.585646,0.930415,0.833636,0.096779,464.986297,0.451882,48.567736,0.76523,515,0.154494,55,0.845506,301,0.23477,158,0.903509,0.76523,0.82864,0.584443,0.872435,0.936032,0.793003,0.182267,0.817733,0.206997,0.817801,0.793003,0.797507,0.584443,0.872435,0.85807,0.783645,0.793003,0.003,0.001,0.015625,0,15.625,0,4638,1085356,122797,94.752187,72.837707,?,?,?,?,?,?,?
R_data_frame,9,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9256,1029,833,196,0,80.952381,19.047619,0,0.596711,0.214406,0.368509,47.394764,77.46948,957.397506,684.934379,272.463126,0.930415,0.665631,0.264784,497.415528,0.483397,51.954964,0.805349,542,0.182584,65,0.817416,291,0.194651,131,0.892916,0.805349,0.846875,0.602291,0.894531,0.94893,0.809524,0.186759,0.813241,0.190476,0.822566,0.809524,0.812692,0.602291,0.894531,0.887829,0.797473,0.809524,0.003,0.001,0,0,0,0,4638,1085356,122797,96.307094,72.303207,?,?,?,?,?,?,?
R_data_frame,9,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9256,1029,857,172,0,83.284742,16.715258,0,0.641549,0.206456,0.351592,45.637509,73.913081,957.397506,613.768227,343.629278,0.930415,0.596471,0.333945,519.837148,0.505187,54.296898,0.838039,564,0.176966,63,0.823034,293,0.161961,109,0.899522,0.838039,0.867692,0.644518,0.905759,0.954216,0.832847,0.171775,0.828225,0.167153,0.840477,0.832847,0.834962,0.644518,0.905759,0.897316,0.82039,0.832847,0.003,0.001,0,0,0,0,4638,1085356,122797,97.18173,74.052478,?,?,?,?,?,?,?
R_data_frame,9,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9256,1029,804,225,0,78.134111,21.865889,0,0.546704,0.242429,0.40016,53.621038,84.179216,956.475705,836.305577,120.170128,0.92952,0.812736,0.116783,431.282756,0.419128,45.090822,0.75816,511,0.174648,62,0.825352,293,0.24184,163,0.891798,0.75816,0.819567,0.558386,0.867907,0.930752,0.781341,0.197829,0.802171,0.218659,0.805806,0.781341,0.786102,0.558386,0.867907,0.866746,0.771066,0.781341,0.003,0.001,0,0,0,0,4638,1085356,122797,95.821186,73.275024,?,?,?,?,?,?,?
R_data_frame,9,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9256,1029,840,189,0,81.632653,18.367347,0,0.612946,0.217739,0.373708,48.159941,78.614728,956.475705,744.227249,212.248456,0.92952,0.723253,0.206267,489.906476,0.4761,51.21996,0.804154,542,0.160563,57,0.839437,298,0.195846,132,0.904841,0.804154,0.851532,0.620307,0.891365,0.943728,0.816327,0.172736,0.827264,0.183673,0.831765,0.816327,0.81969,0.620307,0.891365,0.88477,0.805384,0.816327,0.004,0.001,0,0,0,0,4638,1085356,122797,95.918367,72.49757,?,?,?,?,?,?,?
R_data_frame,9,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9257,1028,840,188,0,81.712062,18.287938,0,0.615498,0.213195,0.36756,47.14535,77.303666,955.864038,706.118261,249.745777,0.929829,0.686885,0.242943,501.48042,0.487821,52.463572,0.802377,540,0.15493,55,0.84507,300,0.197623,133,0.907563,0.802377,0.851735,0.623482,0.894552,0.946663,0.817121,0.169673,0.830327,0.182879,0.833413,0.817121,0.820547,0.623482,0.894552,0.890245,0.806578,0.817121,0.003,0.001,0,0,0,0,4638,1085473,122680,96.011673,73.297665,?,?,?,?,?,?,?
R_data_frame,9,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9257,1028,808,220,0,78.599222,21.400778,0,0.547761,0.236938,0.391612,52.395941,82.362101,955.864038,796.53061,159.333427,0.929829,0.774835,0.154994,446.262431,0.434107,46.68681,0.784547,528,0.211268,75,0.788732,280,0.215453,145,0.875622,0.784547,0.827586,0.553522,0.87031,0.934464,0.785992,0.212713,0.787287,0.214008,0.800755,0.785992,0.789725,0.553522,0.87031,0.863733,0.772767,0.785992,0.003,0.001,0,0,0,0,4638,1085473,122680,94.941634,73.735409,?,?,?,?,?,?,?
R_data_frame,9,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9257,1028,837,191,0,81.420233,18.579767,0,0.603594,0.21501,0.368016,47.546637,77.39953,955.864038,703.709671,252.154367,0.929829,0.684542,0.245286,495.949928,0.482442,51.884987,0.817236,550,0.191549,68,0.808451,287,0.182764,123,0.889968,0.817236,0.852053,0.607565,0.893548,0.946317,0.814202,0.188515,0.811485,0.185798,0.824366,0.814202,0.816924,0.607565,0.893548,0.885978,0.80119,0.814202,0.003,0.001,0,0,0,0,4638,1085473,122680,96.011673,72.519455,?,?,?,?,?,?,?
R_data_frame,9,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9257,1028,822,206,0,79.961089,20.038911,0,0.581858,0.22665,0.38579,50.120882,81.137606,955.864038,792.083369,163.780668,0.929829,0.770509,0.15932,466.955997,0.454237,48.851717,0.780089,525,0.16338,58,0.83662,297,0.219911,148,0.900515,0.780089,0.835987,0.591817,0.879555,0.940036,0.799611,0.182902,0.817098,0.200389,0.820018,0.799611,0.803703,0.591817,0.879555,0.869916,0.789244,0.799611,0.003,0,0.015625,0,15.625,0,4638,1085473,122680,95.428016,72.616732,?,?,?,?,?,?,?
R_data_frame,9,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9257,1028,827,201,0,80.447471,19.552529,0,0.58917,0.225401,0.389711,49.844529,81.962307,955.864038,830.353931,125.510107,0.929829,0.807737,0.122092,473.766235,0.460862,49.564187,0.791976,533,0.171831,61,0.828169,294,0.208024,140,0.897306,0.791976,0.841358,0.597004,0.873193,0.938376,0.804475,0.184329,0.815671,0.195525,0.821373,0.804475,0.808168,0.597004,0.873193,0.862335,0.793302,0.804475,0.004,0.001,0,0,0,0,4638,1085473,122680,94.066148,71.108949,?,?,?,?,?,?,?
R_data_frame,10,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9256,1029,833,196,0,80.952381,19.047619,0,0.600387,0.222327,0.377363,49.174904,79.383544,956.475705,772.427294,184.048411,0.92952,0.750658,0.178861,481.823595,0.468245,50.374891,0.793769,535,0.160563,57,0.839437,298,0.206231,139,0.903716,0.793769,0.845182,0.608958,0.884975,0.941918,0.809524,0.176319,0.823681,0.190476,0.827198,0.809524,0.813216,0.608958,0.884975,0.876099,0.798853,0.809524,0.004,0,0,0,0,0,4638,1085356,122797,95.724004,73.226433,?,?,?,?,?,?,?
R_data_frame,10,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9256,1029,830,199,0,80.660836,19.339164,0,0.590909,0.223765,0.378479,49.492803,79.618178,956.475705,776.345692,180.130013,0.92952,0.754466,0.175053,475.483135,0.462083,49.711993,0.801187,540,0.183099,65,0.816901,290,0.198813,134,0.892562,0.801187,0.84441,0.596945,0.883291,0.938073,0.806608,0.18852,0.81148,0.193392,0.820596,0.806608,0.809957,0.596945,0.883291,0.875626,0.794477,0.806608,0.003,0.001,0,0,0,0,4638,1085356,122797,95.335277,73.080661,?,?,?,?,?,?,?
R_data_frame,10,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9256,1029,842,187,0,81.827017,18.172983,0,0.616445,0.211579,0.36208,46.770024,76.118052,957.397506,667.356271,290.041234,0.930415,0.648548,0.281867,505.718099,0.491466,52.822166,0.808321,544,0.162921,58,0.837079,298,0.191679,129,0.903654,0.808321,0.853333,0.623088,0.898822,0.95051,0.81827,0.172871,0.827129,0.18173,0.832468,0.81827,0.82145,0.623088,0.898822,0.888736,0.807254,0.81827,0.003,0.001,0,0,0,0,4638,1085356,122797,96.890185,72.643343,?,?,?,?,?,?,?
R_data_frame,10,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9256,1029,829,200,0,80.563654,19.436346,0,0.589521,0.221176,0.375038,48.891465,78.841992,957.397506,729.908666,227.48884,0.930415,0.709338,0.221078,481.305348,0.467741,50.272258,0.799406,538,0.182584,65,0.817416,291,0.200594,135,0.892206,0.799406,0.84326,0.595701,0.889481,0.942033,0.805637,0.188815,0.811185,0.194363,0.819862,0.805637,0.809004,0.595701,0.889481,0.883767,0.793753,0.805637,0.004,0,0.015625,0,15.625,0,4638,1085356,122797,96.015549,73.372206,?,?,?,?,?,?,?
R_data_frame,10,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9256,1029,807,222,0,78.425656,21.574344,0,0.544944,0.236777,0.396562,52.339942,83.366803,957.397506,840.730459,116.667046,0.930415,0.817036,0.113379,446.974303,0.434377,46.686387,0.781575,526,0.210674,75,0.789326,281,0.218425,147,0.875208,0.781575,0.825746,0.550978,0.865027,0.933672,0.784257,0.213356,0.786644,0.215743,0.799557,0.784257,0.788067,0.550978,0.865027,0.855863,0.771291,0.784257,0.003,0.001,0,0,0,0,4638,1085356,122797,94.655005,72.886297,?,?,?,?,?,?,?
R_data_frame,10,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9257,1028,825,203,0,80.252918,19.747082,0,0.584556,0.224533,0.381796,49.652624,80.297658,955.864038,761.80817,194.055867,0.929829,0.741059,0.18877,474.112683,0.461199,49.600431,0.791976,533,0.177465,63,0.822535,292,0.208024,140,0.894295,0.791976,0.840032,0.591952,0.884892,0.939596,0.802529,0.188018,0.811982,0.197471,0.818886,0.802529,0.806198,0.591952,0.884892,0.882959,0.791045,0.802529,0.003,0,0.015625,0,15.625,0,4638,1085473,122680,95.719844,72.859922,?,?,?,?,?,?,?
R_data_frame,10,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9257,1028,830,198,0,80.7393,19.2607,0,0.595045,0.219269,0.382209,48.488456,80.384422,955.864038,766.244362,189.619676,0.929829,0.745374,0.184455,484.65966,0.471459,50.703828,0.794948,535,0.169014,60,0.830986,295,0.205052,138,0.89916,0.794948,0.843849,0.602765,0.883724,0.944281,0.807393,0.181459,0.818541,0.192607,0.823924,0.807393,0.811002,0.602765,0.883724,0.87346,0.79629,0.807393,0.002,0.001,0,0,0,0,4638,1085473,122680,95.038911,71.400778,?,?,?,?,?,?,?
R_data_frame,10,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9257,1028,841,187,0,81.809339,18.190661,0,0.617785,0.221384,0.379267,48.956158,79.765786,955.864038,758.826817,197.037221,0.929829,0.738158,0.19167,483.635927,0.470463,50.596728,0.802377,540,0.152113,54,0.847887,301,0.197623,133,0.909091,0.802377,0.852407,0.625999,0.883268,0.9441,0.818093,0.167829,0.832171,0.181907,0.834657,0.818093,0.821529,0.625999,0.883268,0.871308,0.807699,0.818093,0.003,0.001,0,0.015625,0,15.625,4638,1085473,122680,95.525292,72.762646,?,?,?,?,?,?,?
R_data_frame,10,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9257,1028,825,203,0,80.252918,19.747082,0,0.582972,0.222358,0.37329,49.171609,78.508793,955.864038,706.684708,249.17933,0.929829,0.687436,0.242392,480.564167,0.467475,50.275368,0.796434,536,0.185915,66,0.814085,289,0.203566,137,0.890365,0.796434,0.840784,0.589274,0.886939,0.944198,0.802529,0.192011,0.807989,0.197471,0.817169,0.802529,0.806007,0.589274,0.886939,0.882187,0.790431,0.802529,0.003,0.001,0,0,0,0,4638,1085473,122680,96.400778,73.881323,?,?,?,?,?,?,?
R_data_frame,10,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20221022.2043,9257,1028,825,203,0,80.252918,19.747082,0,0.58665,0.224726,0.383063,49.695311,80.564046,955.864038,782.150795,173.713243,0.929829,0.760847,0.168982,473.793263,0.460888,49.567014,0.786033,529,0.166197,59,0.833803,296,0.213967,144,0.89966,0.786033,0.839017,0.595639,0.882753,0.940646,0.802529,0.182694,0.817306,0.197471,0.821293,0.802529,0.80643,0.595639,0.882753,0.874092,0.791835,0.802529,0.003,0.001,0,0.015625,0,15.625,4638,1085473,122680,95.233463,72.568093,?,?,?,?,?,?,?
R_data_frame,1,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20221022.2043,9256,1029,829,200,0,80.563654,19.436346,0,0.570515,0.251946,0.358486,55.726094,75.412387,956.475705,583.436943,373.038762,0.92952,0.566994,0.362526,432.013011,0.419838,45.16717,0.850148,573,0.278873,99,0.721127,256,0.149852,101,0.852679,0.850148,0.851412,0.57052,0.891579,0.944803,0.805637,0.234361,0.765639,0.194363,0.8059,0.805637,0.805765,0.57052,0.891579,0.891635,0.785256,0.805637,0.558,0.001,0.5625,0,562.5,0,9463,1085356,122797,99.41691,85.471331,?,89.473684,43,?,?,?,?
